CODICE_ISTAT,civico_geocodificato,fuori_limite_comunale,totale,civici_da_altri_comuni
079142,3313,0,3313,18
079143,46,5169,5215,0
079146,3300,0,3300,8
079147,4050,0,4050,10
079148,1242,2,1244,1
079160,22755,2,22757,37
080001,1025,0,1025,28
080003,2681,0,2681,1
080004,1855,0,1855,4
080006,1149,2,1151,0
080007,44,0,44,17
080009,3632,80,3712,9
080010,1,0,1,0
080012,6226,1,6227,13
080013,1742,6,1748,0
080015,2169,284,2453,1
080016,1371,86,1457,0
080018,2667,52,2719,7
080019,369,0,369,12
080021,880,0,880,8
080022,1208,27,1235,1
080023,2459,209,2668,0
080027,5508,52,5560,4
080030,1228,0,1228,0
080032,2365,0,2365,4
080033,1119,0,1119,12
080034,912,26,938,29
080035,2308,0,2308,0
080036,1507,8,1515,1
080037,2387,0,2387,0
080038,12244,0,12244,4
080039,6055,24,6079,36
080040,9674,0,9674,30
080041,739,0,739,9
080042,4547,0,4547,2
080044,2620,32,2652,1
080046,2666,0,2666,0
080048,1300,0,1300,1
080049,5259,13,5272,8
080051,2323,0,2323,0
080052,2245,1,2246,30
080053,3086,12,3098,57
080054,6340,2,6342,3
080055,6215,4,6219,5
080056,1734,0,1734,0
080057,9128,0,9128,18
080059,1537,0,1537,0
080060,3940,0,3940,1
080061,7612,2,7614,10
080062,2482,0,2482,0
080065,5161,7,5168,27
080067,3903,0,3903,1
080068,872,74,946,0
080069,8383,0,8383,18
080070,934,0,934,7
080071,2362,0,2362,34
080076,726,0,726,0
080079,828,0,828,10
080080,485,14,499,40
080081,5192,0,5192,26
080082,2304,0,2304,1
080084,1194,0,1194,0
080085,3087,109,3196,17
080086,3334,0,3334,0
080087,1018,0,1018,0
080088,15394,0,15394,21
080089,2236,26,2262,4
080090,528,0,528,3
080091,1239,0,1239,0
080092,1677,0,1677,0
080093,11783,23,11806,22
080094,847,0,847,0
080095,2312,0,2312,1
080096,4869,0,4869,40
080097,3996,0,3996,10
081001,44376,0,44376,76
081002,4386,0,4386,0
081004,13757,2977,16734,1
081005,11794,0,11794,38
081006,25749,0,25749,168
081007,7221,0,7221,0
081008,13747,0,13747,4
081010,3819,0,3819,0
081011,60498,0,60498,6
081012,38046,0,38046,1728
081013,11256,0,11256,0
081014,10096,3,10099,0
081018,3319,0,3319,3
081021,23847,0,23847,47
081022,13503,0,13503,0
081023,2679,0,2679,5
081025,5478,0,5478,8
082001,4709,0,4709,9
082002,4540,0,4540,10
082004,2892,0,2892,1
082006,25750,219,25969,46
082007,4442,0,4442,0
082008,2895,0,2895,0
082009,1,0,1,27
082011,2198,0,2198,53
082012,3804,0,3804,0
082013,6070,487,6557,2
082016,1245,0,1245,0
082018,1825,0,1825,3
082021,26290,0,26290,11
082022,6412,1,6413,3
082023,2666,0,2666,29
082024,3911,71,3982,0
082025,3166,0,3166,0
082026,990,0,990,0
082031,8255,0,8255,0
082032,3318,0,3318,13
082033,1488,0,1488,0
082034,9585,5,9590,0
082035,4065,114,4179,0
082036,7539,0,7539,0
082037,3151,0,3151,0
082038,1212,0,1212,4
082040,1103,0,1103,1
082042,2288,0,2288,1
082043,2664,5,2669,8
082044,2890,9,2899,4
082045,7068,0,7068,0
082046,5719,139,5858,0
082047,3254,0,3254,0
082049,16347,0,16347,65
082050,3510,0,3510,2
082052,2778,0,2778,0
082053,165010,0,165010,876
082054,24389,0,24389,235
082055,2030,0,2030,42
082057,4594,0,4594,2
082058,3537,0,3537,0
082059,2251,66,2317,0
082062,3137,0,3137,1
082067,5561,0,5561,27
082068,2128,0,2128,2
082069,647,0,647,0
082070,10904,0,10904,84
082071,9816,0,9816,1
082073,5326,5,5331,0
082074,3215,0,3215,0
082075,428,0,428,0
082077,3855,1,3856,2
082079,8908,2,8910,7
082081,267,473,740,0
082082,2405,0,2405,6
083001,2787,19,2806,10
083003,1942,0,1942,21
083005,31182,0,31182,5
083006,1954,0,1954,66
083007,4104,0,4104,34
083008,2657,206,2863,0
083009,6865,0,6865,44
083010,1140,31,1171,2
083011,4698,0,4698,1
083012,8,0,8,0
083013,1974,0,1974,0
083014,2890,0,2890,11
083015,1541,0,1541,2
083016,2944,0,2944,0
083018,725,0,725,5
083019,2199,210,2409,3
083020,4060,0,4060,31
083021,1432,12,1444,0
083022,1304,0,1304,0
083023,2705,0,2705,7
083024,6,0,6,0
083025,4801,108,4909,0
083026,1223,0,1223,59
083027,3050,0,3050,0
083028,16,3428,3444,0
083029,2076,0,2076,1
083030,2101,24,2125,102
083031,891,4,895,0
083032,4484,248,4732,0
083034,2084,0,2084,0
083035,2806,2,2808,0
083036,2113,3,2116,0
083037,860,2,862,0
083038,1640,0,1640,8
083039,1354,0,1354,12
083041,3595,0,3595,30
083042,2783,0,2783,38
083043,1256,0,1256,6
083046,1731,3,1734,0
083048,1365,0,1365,270
083049,12464,0,12464,147
083050,2506,0,2506,19
083051,1847,37,1884,1
083052,5458,0,5458,0
083054,3900,128,4028,1
083055,2556,0,2556,1
083056,3554,58,3612,11
083057,5004,70,5074,9
083058,2000,0,2000,0
083059,1674,0,1674,1
083060,3359,59,3418,29
083061,3387,0,3387,0
083062,5445,6,5451,3
083063,1740,9,1749,1
083064,2829,0,2829,1
083066,8675,1,8676,121
083067,2011,0,2011,2
083068,6433,648,7081,9
083069,3184,0,3184,19
083070,1009,0,1009,0
083071,119,345,464,3
083073,1521,1,1522,11
083074,1474,0,1474,0
083075,3461,0,3461,0
083076,65,0,65,7
083077,6705,0,6705,10
083078,5679,0,5679,25
083079,3404,0,3404,1
083080,1770,0,1770,19
083081,3848,100,3948,27
083082,2015,0,2015,37
083083,1632,0,1632,2
083084,1,0,1,21
083086,4158,142,4300,27
083088,4454,1,4455,13
083089,5411,0,5411,2
083091,3324,2,3326,1
083095,2264,0,2264,18
083096,3178,30,3208,8
083097,6172,0,6172,20
083098,3490,24,3514,81
083099,9884,216,10100,48
083101,3833,3,3836,1
083102,2410,0,2410,2
083103,1334,0,1334,22
083104,2583,2,2585,16
083105,6270,9,6279,11
083106,3499,0,3499,3
083107,3095,1,3096,1
083108,2645,2,2647,33
084001,29338,503,29841,24
084002,4341,0,4341,0
084003,24831,0,24831,2
084005,3334,21,3355,5
084007,4483,0,4483,5
084008,2603,0,2603,21
084011,25543,0,25543,24
084014,8482,300,8782,0
084016,1372,0,1372,0
084017,27893,51,27944,511
084018,7249,16,7265,4
084020,85,6158,6243,0
084021,23294,3,23297,8
084023,16496,0,16496,0
084024,3231,0,3231,0
084025,2828,0,2828,3
084027,25442,70,25512,3
084029,10141,45,10186,63
084030,20430,0,20430,33
084032,6305,0,6305,11
084034,2907,0,2907,1
084035,3780,2,3782,0
084036,7563,0,7563,1
084038,55,0,55,0
084039,2236,10,2246,1
084040,2,0,2,0
084041,21637,0,21637,6
084043,2439,0,2439,31
085001,2207,0,2207,0
085003,4838,0,4838,0
085004,17494,0,17494,38
085005,4374,18,4392,0
085006,5939,1,5940,0
085008,3409,0,3409,2
085009,12687,0,12687,1
085010,4002,83,4085,3
085013,26618,0,26618,2
085015,12770,0,12770,0
085016,15044,0,15044,11
085017,8062,59,8121,0
085018,5551,0,5551,8
085021,4706,281,4987,0
085022,2411,0,2411,45
086003,4967,0,4967,5
086004,7544,0,7544,12
086005,3824,0,3824,0
086006,6695,0,6695,4
086007,3688,0,3688,14
086009,13443,37,13480,32
086012,8533,0,8533,10
086013,16762,0,16762,0
086017,1245,0,1245,73
086018,9008,0,9008,13
086019,8431,4,8435,0
086020,6243,42,6285,14
087002,6833,0,6833,14
087004,28668,0,28668,111
087005,4713,0,4713,1
087006,27385,666,28051,37
087007,13132,0,13132,541
087008,21560,0,21560,71
087009,9701,0,9701,30
087011,20279,0,20279,0
087012,1670,4,1674,0
087013,3737,0,3737,2
087014,5998,0,5998,0
087015,92526,14,92540,442
087016,5846,0,5846,0
087017,14523,0,14523,6
087018,16982,0,16982,1
087019,4794,0,4794,3
087020,2087,0,2087,0
087021,7015,0,7015,60
087022,5770,1,5771,0
087023,8189,0,8189,90
087024,11902,0,11902,95
087025,6724,0,6724,0
087026,1932,0,1932,0
087028,6459,0,6459,1
087029,16932,0,16932,70
087030,6935,326,7261,12
087031,4876,0,4876,112
087032,11190,0,11190,0
087033,27609,0,27609,37
087034,9782,0,9782,24
087035,4361,0,4361,0
087036,3340,0,3340,0
087038,9753,0,9753,8
087040,3376,0,3376,25
087041,8926,0,8926,99
087042,4538,0,4538,1
087043,3988,0,3988,0
087044,2245,0,2245,11
087045,2159,0,2159,0
087047,6857,0,6857,2
087048,8226,0,8226,0
087049,11258,0,11258,1
087050,8858,0,8858,5
087051,5225,0,5225,8
087053,6318,3,6321,0
087054,8673,396,9069,0
087055,8506,0,8506,8
087056,3470,0,3470,0
087057,4360,53,4413,0
087058,4461,0,4461,26
088001,6821,99,6920,0
088002,9802,0,9802,0
088003,23689,0,23689,0
088004,4359,0,4359,0
088005,8311,0,8311,0
088007,6,0,6,0
088009,42803,1,42804,7
088010,12542,6,12548,1
088011,24055,0,24055,3
088012,38331,0,38331,99
089001,10790,0,10790,2
089005,6208,7,6215,0
089006,9797,0,9797,0
089007,1688,0,1688,0
089008,4045,0,4045,0
089009,12259,0,12259,0
089010,11596,0,11596,0
089012,7058,0,7058,0
089013,4,0,4,29
089014,15033,245,15278,0
089015,8193,0,8193,0
089016,14817,0,14817,0
089017,43435,0,43435,8
089018,5262,0,5262,1
089019,8611,1,8612,1
089020,3391,0,3391,208
089021,5487,0,5487,0
090003,18366,0,18366,125
090004,1007,0,1007,0
090005,479,0,479,0
090007,748,0,748,8
090009,2773,0,2773,1
090012,3666,11,3677,0
090016,972,0,972,1
090019,663,0,663,0
090020,802,0,802,0
090021,2848,0,2848,21
090022,408,3,411,0
090023,3643,8,3651,0
090024,483,8,491,0
090027,1246,0,1246,0
090029,1600,0,1600,3
090033,6601,0,6601,29
090035,5495,1,5496,1
090036,1936,45,1981,0
090039,678,0,678,0
090040,380,0,380,0
090041,2351,2,2353,0
090043,453,0,453,0
090046,2014,0,2014,0
090047,47206,0,47206,5
090048,3115,0,3115,4
090050,4772,0,4772,0
090051,4379,0,4379,0
090054,4332,0,4332,5
090056,1042,0,1042,20
090057,3026,0,3026,0
090058,7630,1,7631,7
090060,635,0,635,0
090061,806,0,806,1
090062,3905,0,3905,1
090063,3371,0,3371,1
090064,43115,2,43117,85
090066,444,0,444,0
090067,4123,1,4124,13
090068,953,0,953,5
090069,193,0,193,4
090070,8354,1,8355,3
090071,2955,0,2955,132
090072,1168,0,1168,0
090073,1201,0,1201,0
090075,1271,0,1271,0
090076,46,0,46,1
090077,3159,0,3159,1
090080,1800,0,1800,2
090081,2536,0,2536,1
090082,2482,0,2482,2
090083,2254,3,2257,0
090084,4029,0,4029,2
090085,1004,13,1017,4
090087,855,0,855,3
090088,628,0,628,0
090089,16632,885,17517,0
090090,3,0,3,0
090091,2751,0,2751,28
090092,2394,0,2394,49
091001,1576,37,1613,0
091002,1422,6,1428,0
091003,1430,0,1430,0
091005,4348,25,4373,1
091006,3810,0,3810,0
091009,3852,0,3852,0
091010,4044,0,4044,0
091011,2868,0,2868,0
091012,1133,0,1133,0
091017,5222,0,5222,0
091018,1375,0,1375,0
091019,34,0,34,6
091024,4486,0,4486,0
091026,1503,0,1503,0
091027,2394,2,2396,0
091028,3451,0,3451,40
091037,5819,2,5821,0
091038,800,0,800,0
091039,1445,8,1453,1
091043,2215,0,2215,0
091044,6365,0,6365,0
091046,2303,0,2303,0
091050,357,0,357,0
091051,17611,0,17611,0
091056,1734,0,1734,0
091058,603,0,603,0
091059,686,0,686,0
091061,3030,0,3030,0
091062,4734,0,4734,0
091063,7883,0,7883,0
091064,2695,0,2695,0
091070,2181,0,2181,0
091071,1739,40,1779,0
091073,4406,0,4406,0
091084,1715,0,1715,0
091086,1963,0,1963,0
091088,908,0,908,0
091089,6027,0,6027,0
091090,765,0,765,2
091091,382,0,382,0
091093,3131,0,3131,0
091101,4428,56,4484,0
091103,1645,0,1645,0
091104,381,0,381,0
092003,11121,0,11121,1
092009,48659,0,48659,5
092011,14475,2,14477,7
092015,4090,0,4090,0
092037,6693,124,6817,1
092050,6025,0,6025,0
092051,36015,0,36015,34
092068,13751,0,13751,5
092075,3382,0,3382,0
092080,10837,1,10838,40
092090,4125,0,4125,7
092105,6399,47,6446,54
092109,9494,2,9496,0
093008,1167,0,1167,0
093015,2,0,2,0
093016,1502,0,1502,0
093018,1897,0,1897,1
093022,2,0,2,0
093029,3452,0,3452,0
093030,1409,0,1409,0
093032,5,0,5,0
093033,12668,0,12668,0
093037,6658,0,6658,0
093039,652,0,652,0
093041,5494,0,5494,0
093044,4619,0,4619,0
093047,6,0,6,0
093053,2300,0,2300,0
094001,287,0,287,0
094002,4615,10,4625,0
094004,1029,0,1029,0
094005,1963,0,1963,0
094006,1056,0,1056,0
094009,538,0,538,0
094010,1464,0,1464,0
094011,298,0,298,0
094012,794,0,794,0
094013,301,0,301,0
094014,1754,0,1754,0
094016,871,10,881,0
094017,720,0,720,0
094018,642,0,642,0
094020,742,0,742,0
094022,2294,0,2294,1
094023,4760,0,4760,5
094025,1442,0,1442,0
094026,1253,0,1253,0
094027,754,0,754,0
094028,3135,1,3136,0
094029,924,0,924,0
094030,2321,0,2321,0
094031,1425,4,1429,0
094032,677,0,677,0
094033,658,0,658,0
094034,616,0,616,0
094035,1355,0,1355,0
094038,2336,0,2336,1
094039,1257,0,1257,0
094040,1599,0,1599,0
094042,986,4,990,0
094045,1405,0,1405,0
094046,753,0,753,0
094047,1009,0,1009,0
094048,967,0,967,4
094049,2489,0,2489,0
094050,2049,0,2049,0
094051,2036,0,2036,0
095003,224,0,224,0
095004,81,0,81,0
095005,376,0,376,0
095006,2676,0,2676,0
095007,2053,3,2056,0
095010,171,0,171,0
095011,727,0,727,0
095016,188,0,188,0
095018,6241,0,6241,0
095021,341,0,341,0
095025,4769,0,4769,0
095026,1096,7,1103,0
095028,544,0,544,0
095030,770,46,816,2
095031,2524,0,2524,0
095032,1043,0,1043,0
095037,1448,0,1448,0
095038,18464,0,18464,0
095039,1,0,1,0
095042,248,0,248,0
095044,984,0,984,0
095045,3067,0,3067,0
095046,2626,0,2626,0
095049,8,0,8,4
095050,5435,0,5435,1
095051,2222,0,2222,0
095052,2843,0,2843,0
095057,5,0,5,0
095058,531,0,531,4
095059,1912,0,1912,0
095060,683,0,683,1
095061,236,0,236,0
095064,310,0,310,3
095065,10799,0,10799,0
095069,3180,0,3180,1
095070,769,0,769,47
095073,393,0,393,0
095074,1305,6,1311,0
095076,392,0,392,0
095077,428,0,428,0
095078,249,0,249,0
095080,814,11,825,3
095082,2171,0,2171,0
095083,716,0,716,0
095085,924,0,924,0
095086,320,3,323,0
095088,300,0,300,5
096002,1464,0,1464,11
096003,85,0,85,0
096004,15284,29,15313,1
096005,646,2,648,0
096006,434,0,434,0
096007,2,0,2,0
096009,444,0,444,0
096010,367,0,367,0
096016,1608,0,1608,0
096018,1187,0,1187,1
096019,2224,0,2224,0
096020,5276,0,5276,0
096023,908,0,908,0
096024,840,0,840,0
096026,1376,0,1376,3
096027,64,0,64,0
096028,1185,0,1185,0
096030,16,0,16,0
096032,1327,0,1327,0
096033,535,0,535,0
096035,1981,0,1981,0
096037,715,0,715,0
096038,414,0,414,0
096039,910,0,910,0
096042,94,0,94,2
096043,286,0,286,0
096044,1018,0,1018,0
096046,1078,0,1078,0
096047,1840,0,1840,0
096048,919,0,919,0
096053,747,0,747,0
096054,20,0,20,5
096057,711,0,711,0
096059,3,0,3,0
096063,1,0,1,0
096066,892,0,892,0
096068,2,0,2,0
096071,885,0,885,0
096072,177,0,177,0
096074,629,0,629,1
096076,411,0,411,0
096077,2818,1,2819,0
096078,5,0,5,0
096080,1,0,1,0
096083,553,0,553,0
096087,909,1,910,0
096088,5,0,5,0
097004,1223,0,1223,0
097006,1488,0,1488,0
097007,1284,0,1284,0
097008,1929,0,1929,6
097009,746,0,746,0
097011,644,0,644,0
097013,1,0,1,0
097014,1332,0,1332,0
097015,1839,6,1845,0
097017,1607,1,1608,0
097020,737,0,737,0
097024,1166,0,1166,0
097025,689,0,689,0
097030,1123,0,1123,0
097031,11,0,11,0
097032,365,0,365,0
097033,146,0,146,0
097034,387,0,387,0
097035,591,0,591,0
097036,2025,0,2025,0
097037,1019,0,1019,0
097038,10,0,10,0
097040,831,2,833,0
097042,9491,0,9491,0
097044,1515,0,1515,0
097045,723,0,723,0
097046,2751,6,2757,0
097047,791,0,791,0
097048,4071,0,4071,0
097050,621,0,621,0
097051,994,0,994,0
097052,628,0,628,0
097053,914,0,914,0
097054,1079,0,1079,0
097056,1792,0,1792,0
097057,2658,0,2658,0
097058,2367,0,2367,0
097061,1519,0,1519,0
097062,1046,0,1046,0
097063,292,0,292,0
097067,735,0,735,0
097068,448,0,448,0
097070,1108,0,1108,1
097075,467,0,467,0
097076,813,0,813,0
097078,510,0,510,0
097079,341,0,341,0
097083,2140,0,2140,0
097084,509,2,511,0
097086,872,0,872,0
097090,535,0,535,0
097091,1306,0,1306,0
097092,1559,0,1559,0
098001,185,0,185,0
098002,698,0,698,0
098003,486,0,486,0
098004,1848,0,1848,0
098006,981,0,981,0
098008,17,0,17,0
098009,820,0,820,0
098010,5641,0,5641,0
098011,1027,0,1027,0
098012,141,0,141,0
098013,1060,0,1060,0
098014,2954,0,2954,0
098015,910,0,910,0
098017,751,0,751,0
098018,1728,0,1728,0
098019,5756,0,5756,0
098020,528,0,528,0
098022,724,0,724,0
098023,125,0,125,0
098024,450,0,450,0
098025,586,0,586,0
098026,1186,0,1186,0
098027,346,0,346,0
098028,981,0,981,0
098029,1391,0,1391,1
098030,1464,0,1464,0
098032,2344,0,2344,0
098033,55,0,55,0
098035,2473,0,2473,0
098037,1184,0,1184,0
098040,642,0,642,0
098041,2408,0,2408,0
098045,832,0,832,0
098046,762,0,762,0
098047,1437,0,1437,0
098048,1157,0,1157,0
098049,9284,0,9284,0
098050,4240,0,4240,0
098051,879,0,879,0
098053,1327,0,1327,0
098054,1706,0,1706,0
098055,594,0,594,0
098056,13,0,13,0
098059,504,0,504,0
098061,1613,0,1613,0
098062,809,0,809,0
099001,9403,0,9403,0
099002,12244,0,12244,38
099003,4199,0,4199,75
099004,1345,1,1346,0
099005,9976,0,9976,0
099006,855,28,883,2
099008,1280,2,1282,0
099009,617,0,617,15
099011,3328,0,3328,8
099013,12657,0,12657,0
099014,48446,0,48446,2
099015,1863,3,1866,5
099016,2034,7,2041,0
099017,5532,0,5532,6
099018,12449,6,12455,1
099020,5482,4,5486,19
099021,700,0,700,0
099022,698,1,699,0
099024,2646,3,2649,0
099025,1754,19,1773,1
099026,1270,0,1270,1
099027,791,0,791,0
099028,2285,5,2290,1
099029,4150,82,4232,0
099030,1216,0,1216,45
099031,1038,0,1038,1
100001,3486,0,3486,0
100002,8038,0,8038,0
100003,9997,0,9997,0
100004,6379,0,6379,0
100005,81,0,81,0
100006,5159,0,5159,0
100007,124,0,124,0
101001,3061,0,3061,10
101002,2515,0,2515,8
101003,1857,0,1857,0
101005,1,0,1,0
101006,1212,0,1212,0
101007,2826,30,2856,0
101008,1848,0,1848,20
101009,6613,0,6613,7
101010,16577,179,16756,33
101011,4068,0,4068,29
101012,11351,33,11384,15
101013,7822,0,7822,61
101014,2772,59,2831,0
101016,2237,0,2237,0
101017,9820,17,9837,0
101019,3503,0,3503,6
101020,4566,0,4566,1
101021,1573,0,1573,0
101022,2405,0,2405,3
101025,6025,3,6028,9
101026,1406,0,1406,1
101027,3377,0,3377,0
102002,1694,0,1694,6
102004,947,0,947,2
102006,1965,3,1968,0
102007,1160,4,1164,19
102008,2606,7,2613,1
102009,1932,5,1937,0
102010,4135,0,4135,2
102011,6443,0,6443,13
102013,1070,0,1070,0
102014,1187,0,1187,1
102015,2108,0,2108,0
102016,1684,110,1794,1
102017,899,49,948,0
102018,243,0,243,2
102019,1673,2,1675,34
102021,7688,0,7688,38
102022,659,97,756,19
102023,2378,0,2378,1
102024,1641,19,1660,0
102025,858,40,898,3
102027,1301,11,1312,1
102028,2392,0,2392,7
102029,1308,0,1308,13
102030,584,0,584,22
102031,5875,82,5957,1
102032,3868,0,3868,10
102034,898,1,899,13
102035,2008,0,2008,11
102036,2750,21,2771,2
102038,2167,57,2224,0
102039,1621,0,1621,77
102040,3064,0,3064,11
102041,1179,9,1188,0
102042,1346,3,1349,17
102043,2392,2,2394,21
102044,476,0,476,6
102047,10802,0,10802,20
102049,2677,3,2680,1
102050,1281,0,1281,1
103002,697,0,697,1
103003,1508,0,1508,1
103005,482,0,482,0
103006,1605,0,1605,0
103007,864,0,864,1
103008,1830,0,1830,29
103010,486,72,558,0
103012,713,0,713,1
103014,740,0,740,0
103015,815,0,815,2
103016,975,0,975,0
103017,1799,0,1799,1
103018,255,0,255,0
103019,2099,21,2120,9
103024,1217,0,1217,1
103028,5557,0,5557,19
103029,1034,0,1034,7
103031,551,0,551,0
103032,226,0,226,0
103033,1997,1,1998,3
103034,1133,5,1138,6
103035,3106,0,3106,32
103036,791,0,791,0
103037,279,0,279,0
103038,229,0,229,0
103039,3,0,3,0
103044,1686,34,1720,3
103045,439,0,439,0
103046,1314,34,1348,0
103049,1401,0,1401,2
103050,8007,0,8007,33
103054,1,0,1,20
103055,699,0,699,1
103056,808,0,808,0
103057,1065,0,1065,0
103058,580,0,580,11
103059,499,0,499,0
103061,1483,0,1483,3
103062,35,0,35,1
103066,1226,0,1226,0
103068,936,0,936,0
103069,1037,0,1037,7
103072,9301,147,9448,8
103075,2328,0,2328,4
103077,868,0,868,1
103079,1587,0,1587,0
108002,433,0,433,0
108003,1472,0,1472,0
108005,2284,0,2284,0
108006,2378,0,2378,0
108007,2441,0,2441,0
108008,3511,0,3511,1
108009,2822,0,2822,0
108012,7714,2,7716,1
108013,1150,2,1152,0
108016,1449,0,1449,0
108017,1201,0,1201,0
108018,1642,0,1642,0
108019,8509,0,8509,0
108020,2003,0,2003,0
108021,2950,0,2950,0
108023,10229,0,10229,0
108024,10191,40,10231,1
108025,2969,0,2969,0
108027,8484,0,8484,0
108028,13772,0,13772,0
108029,1897,0,1897,0
108031,990,0,990,0
108033,11559,0,11559,3
108036,1142,0,1142,0
108041,2981,0,2981,0
108042,992,0,992,0
108043,2569,0,2569,0
108045,6,0,6,0
108046,1082,1,1083,0
108047,1398,0,1398,0
108048,2715,0,2715,5
108050,6860,0,6860,2
108052,1074,0,1074,0
108053,2897,0,2897,0
109001,1958,0,1958,0
109002,3218,0,3218,0
109003,336,0,336,0
109004,1403,0,1403,0
109005,2596,0,2596,0
109006,16500,0,16500,5
109008,2584,0,2584,0
109009,949,0,949,0
109011,796,0,796,0
109012,554,0,554,0
109013,935,8,943,0
109014,766,0,766,0
109015,2056,0,2056,0
109017,2245,0,2245,0
109019,277,0,277,0
109021,394,0,394,11
109022,1994,3,1997,6
109024,3205,0,3205,0
109026,632,0,632,8
109027,1301,0,1301,0
109028,330,11,341,0
109029,766,11,777,0
109030,1683,0,1683,0
109033,121,0,121,5
109034,15705,0,15705,0
109035,2500,0,2500,0
109038,1685,0,1685,0
109039,675,0,675,0
109040,1,0,1,0
110001,47778,0,47778,0
110002,21561,0,21561,0
110003,17554,0,17554,0
110004,18247,0,18247,0
110005,5215,0,5215,0
110007,9717,1,9718,0
110008,3586,0,3586,0
111001,5614,0,5614,0
111004,686,0,686,0
111005,9,0,9,0
111007,2694,0,2694,0
111011,1518,0,1518,0
111012,1045,0,1045,0
111014,7396,0,7396,0
111015,2950,0,2950,5
111016,4666,0,4666,0
111018,2161,0,2161,0
111020,1459,0,1459,0
111021,2947,0,2947,0
111027,1192,0,1192,0
111028,1450,1,1451,5
111029,136,0,136,0
111030,4066,18,4084,0
111034,6884,0,6884,0
111035,12166,17,12183,1
111036,2118,0,2118,0
111037,1,0,1,0
111038,1774,0,1774,0
111039,2355,0,2355,0
111042,3482,14,3496,0
111044,1146,0,1146,0
111045,974,1,975,0
111046,1121,0,1121,1
111048,2,0,2,0
111051,789,0,789,0
111052,2148,0,2148,0
111053,561,0,561,0
111056,658,0,658,3
111057,4793,0,4793,0
111061,1070,1,1071,0
111062,6762,0,6762,0
111063,3661,17,3678,2
111064,998,0,998,0
111065,6548,3,6551,0
111066,3938,0,3938,0
111067,4484,0,4484,0
111068,3419,2,3421,0
111069,595,0,595,0
111070,3071,0,3071,0
111071,10488,0,10488,1
111073,970,0,970,0
111074,1282,0,1282,0
111077,5999,0,5999,0
111078,4951,0,4951,0
111079,762,0,762,0
111081,3755,0,3755,0
111082,1079,0,1079,0
111083,767,0,767,0
111086,30,0,30,0
111091,1152,0,1152,0
111092,489,0,489,0
111095,1881,0,1881,0
111098,3131,0,3131,0
111100,770,0,770,0
111102,756,0,756,0
111103,3510,0,3510,15
111105,6075,0,6075,0
111107,1415,0,1415,0
