pkuid,cod_rip,cod_reg,cod_prov,cod_cm,cod_uts,pro_com,pro_com_t,comune,comune_a,cc_uts,shape_leng,shape_area,den_cm,den_prov,den_reg,den_rip,den_uts,ontopia,sigla,tipo_uts
6954,5,20,090,0,90,90045,90045,Nule,,0,36446.8732402,51677982.7862,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090045,SS,Provincia
6955,5,20,090,0,90,90046,90046,Nulvi,,0,36334.416174,67465489.8512,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090046,SS,Provincia
6956,5,20,090,0,90,90047,90047,Olbia,,0,197623.752959,385438460459,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090047,SS,Provincia
6957,5,20,090,0,90,90048,90048,Olmedo,,0,24244.2418877,33718540.6025,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090048,SS,Provincia
6958,5,20,090,0,90,90049,90049,Oschiri,,0,76043.7927246,215496165324,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090049,SS,Provincia
6959,5,20,090,0,90,90050,90050,Osilo,,0,55745.1202071,97740529.6737,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090050,SS,Provincia
6960,5,20,090,0,90,90051,90051,Ossi,,0,29939.3963531,30136993.2042,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090051,SS,Provincia
6961,5,20,090,0,90,90052,90052,Ozieri,,0,85286.2821187,252764988901,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090052,SS,Provincia
6962,5,20,090,0,90,90053,90053,Padria,,0,36024.7314317,48482524.1268,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090053,SS,Provincia
6963,5,20,090,0,90,90054,90054,Palau,,0,39854.7897838,44721588.3165,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090054,SS,Provincia
6964,5,20,090,0,90,90055,90055,Pattada,,0,60963.8946023,164530730577,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090055,SS,Provincia
6965,5,20,090,0,90,90056,90056,Perfugas,,0,39023.8949496,60923753483,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090056,SS,Provincia
6966,5,20,090,0,90,90057,90057,Ploaghe,,0,47976.9223373,95762028.7464,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090057,SS,Provincia
6967,5,20,090,0,90,90058,90058,Porto Torres,,0,107266.859684,104514312.88,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090058,SS,Provincia
6968,5,20,090,0,90,90059,90059,Pozzomaggiore,,0,47302.4323459,78848755.7254,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090059,SS,Provincia
6969,5,20,090,0,90,90060,90060,Putifigari,,0,33384.2273188,52893810.4685,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090060,SS,Provincia
6970,5,20,090,0,90,90061,90061,Romana,,0,22335.7489385,21392832.1709,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090061,SS,Provincia
6971,5,20,090,0,90,90062,90062,Aglientu,,0,70923.8497104,148358106135,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090062,SS,Provincia
6972,5,20,090,0,90,90063,90063,Santa Teresa Gallura,,0,59728.6314703,103396442108,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090063,SS,Provincia
6973,5,20,090,0,90,90064,90064,Sassari,,1,138948.30201,547316495365,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090064,SS,Provincia
6974,5,20,090,0,90,90065,90065,Sedini,,0,32996.0230953,40527253.8129,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090065,SS,Provincia
6975,5,20,090,0,90,90066,90066,Semestene,,0,27508.7637458,39488214.0737,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090066,SS,Provincia
6976,5,20,090,0,90,90067,90067,Sennori,,0,28690.6377734,31103374.7096,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090067,SS,Provincia
6977,5,20,090,0,90,90068,90068,Siligo,,0,31293.499307,43186142.8732,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090068,SS,Provincia
6978,5,20,090,0,90,90069,90069,Sorso,,0,46529.8821225,67005514.6576,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090069,SS,Provincia
6979,5,20,090,0,90,90070,90070,Tempio Pausania,,0,113828.85971,210555950379,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090070,SS,Provincia
6980,5,20,090,0,90,90071,90071,Thiesi,,0,46998.7020618,63113746.6641,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090071,SS,Provincia
6981,5,20,090,0,90,90072,90072,Tissi,,0,19066.6619556,10220262.7065,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090072,SS,Provincia
6982,5,20,090,0,90,90073,90073,Torralba,,0,29396.1470192,36338587.1304,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090073,SS,Provincia
6983,5,20,090,0,90,90074,90074,Trinità d'Agultu e Vignola,,0,56349.6840095,134092342842,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090074,SS,Provincia
6984,5,20,090,0,90,90075,90075,Tula,,0,37208.3126832,66278446.1593,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090075,SS,Provincia
6985,5,20,090,0,90,90076,90076,Uri,,0,35660.1252469,56764305.3422,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090076,SS,Provincia
6986,5,20,090,0,90,90077,90077,Usini,,0,30073.4403361,30605844.2483,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090077,SS,Provincia
6987,5,20,090,0,90,90078,90078,Villanova Monteleone,,0,69571.2458766,202599574339,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090078,SS,Provincia
6988,5,20,090,0,90,90079,90079,Valledoria,,0,27483.9366956,25373935.5545,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090079,SS,Provincia
6989,5,20,090,0,90,90080,90080,Telti,,0,39477.0120586,83358267.7353,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090080,SS,Provincia
6990,5,20,090,0,90,90081,90081,Badesi,,0,28807.5657998,31463155.0809,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090081,SS,Provincia
6991,5,20,090,0,90,90082,90082,Viddalba,,0,32765.6069584,50365677.3278,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090082,SS,Provincia
6992,5,20,090,0,90,90083,90083,Golfo Aranci,,0,44601.3589475,37270298.9334,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090083,SS,Provincia
6993,5,20,090,0,90,90084,90084,Loiri Porto San Paolo,,0,56608.0982248,118515751546,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090084,SS,Provincia
6994,5,20,090,0,90,90085,90085,Sant'Antonio di Gallura,,0,41339.4273471,81302924.6968,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090085,SS,Provincia
6995,5,20,090,0,90,90086,90086,Tergu,,0,25810.9374619,36724973.4176,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090086,SS,Provincia
6996,5,20,090,0,90,90087,90087,Santa Maria Coghinas,,0,24128.9251285,23412570561,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090087,SS,Provincia
6997,5,20,090,0,90,90088,90088,Erula,,0,26555.955784,39370136.1531,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090088,SS,Provincia
6998,5,20,090,0,90,90089,90089,Stintino,,0,48443.9036146,59093086.8219,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090089,SS,Provincia
6999,5,20,090,0,90,90090,90090,Padru,,0,53100.8929592,158055879216,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090090,SS,Provincia
7000,5,20,090,0,90,90091,90091,Budoni,,0,43316.2883905,56222083.6287,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090091,SS,Provincia
7001,5,20,090,0,90,90092,90092,San Teodoro,,0,60369.7876577,105042248.36,-,Sassari,Sardegna,Isole,Sassari,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/090092,SS,Provincia
7002,5,20,091,0,91,91001,91001,Aritzo,,0,47815.0402071,75182650.6165,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091001,NU,Provincia
7003,5,20,091,0,91,91002,91002,Arzana,,0,97362.5174619,162755070491,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091002,NU,Provincia
7004,5,20,091,0,91,91003,91003,Atzara,,0,30189.1190812,35951966.1115,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091003,NU,Provincia
7005,5,20,091,0,91,91004,91004,Austis,,0,35414.0195289,50748323.3223,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091004,NU,Provincia
7006,5,20,091,0,91,91005,91005,Bari Sardo,,0,25975.4234656,37625249.3679,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091005,NU,Provincia
7007,5,20,091,0,91,91006,91006,Baunei,,0,74097.6992307,212110184436,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091006,NU,Provincia
7008,5,20,091,0,91,91007,91007,Belvì,,0,21746.0576162,18285673.2689,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091007,NU,Provincia
7009,5,20,091,0,91,91008,91008,Birori,,0,20904.6473422,17268844.1703,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091008,NU,Provincia
7010,5,20,091,0,91,91009,91009,Bitti,,0,81664.1251716,215632881895,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091009,NU,Provincia
7011,5,20,091,0,91,91010,91010,Bolotana,,0,54924.6504109,108414739081,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091010,NU,Provincia
7012,5,20,091,0,91,91011,91011,Borore,,0,48614.747829,42639974.4566,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091011,NU,Provincia
7013,5,20,091,0,91,91012,91012,Bortigali,,0,45490.7803087,67319928.5947,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091012,NU,Provincia
7014,5,20,091,0,91,91016,91016,Desulo,,0,42893.8447691,74491218.9908,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091016,NU,Provincia
7015,5,20,091,0,91,91017,91017,Dorgali,,0,87392.1711576,226455614848,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091017,NU,Provincia
7016,5,20,091,0,91,91018,91018,Dualchi,,0,19059.5408325,23223954.2624,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091018,NU,Provincia
7017,5,20,091,0,91,91019,91019,Elini,,0,21710.0835072,11015399454,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091019,NU,Provincia
7018,5,20,091,0,91,91024,91024,Fonni,,0,44721.473349,111943519.79,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091024,NU,Provincia
7019,5,20,091,0,91,91025,91025,Gadoni,,0,33840.8038002,43691279.6428,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091025,NU,Provincia
7020,5,20,091,0,91,91026,91026,Gairo,,0,65883.1897453,77953286.9056,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091026,NU,Provincia
7021,5,20,091,0,91,91027,91027,Galtellì,,0,39905.2369194,56244926.3068,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091027,NU,Provincia
7022,5,20,091,0,91,91028,91028,Gavoi,,0,34352.9988774,38141564.8601,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091028,NU,Provincia
7023,5,20,091,0,91,91031,91031,Girasole,,0,16120.774679,13099625.0576,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091031,NU,Provincia
7024,5,20,091,0,91,91032,91032,Ilbono,,0,29162.7598865,30693979.0559,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091032,NU,Provincia
7025,5,20,091,0,91,91033,91033,Irgoli,,0,38661.4378838,75192433.6903,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091033,NU,Provincia
7026,5,20,091,0,91,91035,91035,Jerzu,,0,60613.0702856,102245963821,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091035,NU,Provincia
7027,5,20,091,0,91,91037,91037,Lanusei,,0,54410.2338908,53024575.1566,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091037,NU,Provincia
7028,5,20,091,0,91,91038,91038,Lei,,0,24245.238372,18968855.1491,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091038,NU,Provincia
7029,5,20,091,0,91,91039,91039,Loceri,,0,33416.3926554,19430654176,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091039,NU,Provincia
7030,5,20,091,0,91,91040,91040,Loculi,,0,25657.7886485,38205415.7236,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091040,NU,Provincia
7031,5,20,091,0,91,91041,91041,Lodè,,0,51411.927975,122984043042,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091041,NU,Provincia
7032,5,20,091,0,91,91042,91042,Lotzorai,,0,21922.7150203,16898150.5349,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091042,NU,Provincia
7033,5,20,091,0,91,91043,91043,Lula,,0,56897.2389761,148352365467,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091043,NU,Provincia
7034,5,20,091,0,91,91044,91044,Macomer,,0,84457.1078492,122657935833,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091044,NU,Provincia
7035,5,20,091,0,91,91046,91046,Mamoiada,,0,28696.8086858,49118797.5704,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091046,NU,Provincia
7036,5,20,091,0,91,91047,91047,Meana Sardo,,0,40357.8038398,73562286.9183,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091047,NU,Provincia
7037,5,20,091,0,91,91050,91050,Noragugume,,0,23328.7848654,26676889.1806,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091050,NU,Provincia
7038,5,20,091,0,91,91051,91051,Nuoro,,1,64224.5101842,192394865.58,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091051,NU,Provincia
7039,5,20,091,0,91,91055,91055,Oliena,,0,55802.6834949,166000601525,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091055,NU,Provincia
7040,5,20,091,0,91,91056,91056,Ollolai,,0,29680.3518566,27057605.2194,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091056,NU,Provincia
7041,5,20,091,0,91,91057,91057,Olzai,,0,47644.0680473,69684123.2964,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091057,NU,Provincia
7042,5,20,091,0,91,91058,91058,Onanì,,0,45398.4371584,72264570.6159,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091058,NU,Provincia
7043,5,20,091,0,91,91059,91059,Onifai,,0,31881.5874917,43391863.9136,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091059,NU,Provincia
7044,5,20,091,0,91,91060,91060,Oniferi,,0,31480.5929198,35741357.4808,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091060,NU,Provincia
7045,5,20,091,0,91,91061,91061,Orani,,0,75632.1894819,129948714267,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091061,NU,Provincia
7046,5,20,091,0,91,91062,91062,Orgosolo,,0,66923.5537426,222526666826,-,Nuoro,Sardegna,Isole,Nuoro,https://w3id.org/italia/data/identifiers/cities-identifiers/alphanumeric-istat-code/091062,NU,Provincia
